season,pitcher_id,team_id,date,game_id,gs,ip,er,bb,so,hr,hbp,bf
2024,656756,109,2024-06-05,747195,1,2.0,6,3,1,2,0,16
2024,656756,109,2024-06-11,747190,1,5.666666666666667,3,1,3,1,0,23
2024,656756,109,2024-06-16,747189,1,5.0,0,2,7,0,0,21
2024,656756,109,2024-06-21,745562,1,6.0,2,1,5,1,0,24
2024,656756,109,2024-06-27,747185,1,2.6666666666666665,7,1,1,0,0,20
2024,656756,109,2024-07-23,746281,1,5.0,1,1,2,0,0,18
2024,656756,109,2024-07-29,747172,1,4.0,6,3,1,1,0,22
2024,656756,109,2024-08-03,745474,1,3.0,1,2,3,1,0,12
2024,656756,109,2024-08-08,747169,1,5.666666666666667,4,3,4,0,1,28
2024,656756,109,2024-08-14,747163,1,6.0,3,3,8,0,0,26
2024,656756,109,2024-08-21,746028,1,5.666666666666667,6,1,4,2,0,28
2024,656756,109,2024-08-27,747162,0,4.333333333333333,0,1,2,0,1,21
2024,656756,109,2024-09-02,747155,0,2.6666666666666665,3,1,1,0,0,11
2024,656756,109,2024-09-06,746343,0,3.0,4,1,3,1,0,14
2024,656756,109,2024-09-11,747154,0,3.0,0,1,0,0,0,11
2024,656756,109,2024-09-17,746503,1,4.666666666666667,3,2,4,1,0,22
2024,656756,109,2024-09-22,745929,1,4.333333333333333,3,2,6,0,0,21
2024,656849,121,2024-05-29,745817,1,5.0,2,1,3,1,0,22
2024,656849,121,2024-06-04,744850,1,6.666666666666667,2,2,2,0,2,28
2024,656849,121,2024-06-12,745811,1,5.0,4,2,1,0,0,24
2024,656849,121,2024-06-17,745005,1,6.0,2,3,6,1,0,24
2024,656849,121,2024-06-25,745806,1,4.333333333333333,1,5,8,1,2,23
2024,656849,121,2024-07-01,744840,1,6.333333333333333,2,1,2,0,0,25
2024,656849,121,2024-07-06,745476,1,4.333333333333333,2,2,5,1,0,20
2024,656849,121,2024-07-11,745799,1,6.0,0,3,5,0,1,25
2024,656849,121,2024-07-22,746034,1,5.0,2,4,4,1,1,23
2024,656849,121,2024-07-28,745795,1,5.0,4,3,7,1,0,22
2024,656849,121,2024-08-03,746194,1,6.0,2,1,4,0,0,24
2024,656849,121,2024-08-08,746522,1,5.0,1,3,5,0,0,22
2024,656849,121,2024-08-14,745790,1,6.333333333333333,0,4,4,0,0,26
2024,656849,121,2024-08-19,745780,1,7.0,2,1,8,1,0,27
2024,656849,121,2024-08-24,745377,1,7.333333333333333,1,2,2,0,0,29
2024,656849,121,2024-08-29,747159,1,7.0,2,2,4,1,0,26
2024,656849,121,2024-09-03,745778,1,6.0,1,1,11,0,0,25
2024,656849,121,2024-09-10,744886,1,4.333333333333333,4,2,2,0,1,24
2024,656849,121,2024-09-15,745530,1,7.666666666666667,1,1,6,0,0,28
2024,656849,121,2024-09-20,745770,1,3.6666666666666665,4,0,4,0,0,19
2024,656849,121,2024-09-29,745932,1,7.0,0,3,8,0,0,24
2024,656876,139,2024-08-07,745142,0,2.0,0,0,3,0,0,6
2024,656876,139,2024-08-10,745056,1,1.0,3,0,0,0,0,7
2024,656876,139,2024-08-13,745055,0,2.0,0,0,3,0,0,9
2024,656876,139,2024-08-18,745051,1,2.0,0,0,2,0,0,6
2024,656876,139,2024-08-21,745622,0,1.0,0,1,3,0,0,6
2024,656876,139,2024-08-25,746106,0,2.0,0,2,3,0,0,8
2024,656876,139,2024-08-28,745211,1,2.0,0,0,2,0,0,7
2024,656876,139,2024-08-31,745050,0,2.0,2,1,0,0,0,10
2024,656876,139,2024-09-03,745047,0,2.0,0,0,3,0,0,6
2024,656876,139,2024-09-07,746986,0,1.6666666666666663,0,0,2,0,0,5
2024,656876,139,2024-09-11,745525,0,1.6666666666666663,1,1,1,0,0,8
2024,656876,139,2024-09-14,746584,1,2.0,0,0,2,0,0,7
2024,656876,139,2024-09-18,745040,0,1.3333333333333333,1,1,2,0,0,8
2024,656876,139,2024-09-21,745038,0,2.0,0,0,3,0,0,6
2024,656876,139,2024-09-25,746420,0,2.0,2,0,4,0,0,9
2024,656876,139,2024-09-28,746902,0,2.0,0,0,2,0,0,8
2024,657006,112,2024-03-28,745039,1,4.666666666666667,1,1,6,0,0,18
2024,657006,112,2024-05-06,746886,1,4.666666666666667,0,1,2,0,0,18
2024,657006,112,2024-05-11,745505,1,4.0,6,2,3,3,0,20
2024,657006,112,2024-05-16,746881,1,5.666666666666667,4,1,7,2,0,25
2024,657006,112,2024-05-22,746876,1,6.333333333333333,5,1,5,1,1,27
2024,657006,112,2024-05-27,745986,1,7.0,0,1,8,0,1,25
2024,657006,112,2024-06-01,746870,1,5.0,1,4,5,0,1,27
2024,657006,112,2024-06-07,746704,1,7.0,1,1,7,0,0,28
2024,657006,112,2024-06-13,745075,1,6.0,0,1,5,0,0,22
2024,657006,112,2024-06-18,746867,1,6.666666666666667,2,2,8,0,0,26
2024,657006,112,2024-06-24,745323,1,7.333333333333333,2,1,9,2,0,29
2024,657006,112,2024-06-29,745972,1,6.0,3,0,5,0,0,24
2024,657006,112,2024-07-05,746859,1,9.0,1,2,7,0,0,32
2024,657006,112,2024-07-11,747011,1,7.0,0,0,4,0,0,24
2024,657006,112,2024-07-19,746854,1,4.666666666666667,5,2,6,0,1,25
2024,657006,112,2024-07-24,746851,1,5.333333333333333,2,3,4,0,0,24
2024,657006,112,2024-07-30,746683,1,5.0,5,4,7,1,0,25
2024,657006,112,2024-08-04,746844,1,6.666666666666667,2,2,6,1,0,26
2024,657006,112,2024-08-10,746761,1,6.0,0,2,8,0,0,27
2024,657006,112,2024-08-17,746841,1,2.0,0,1,3,0,0,8
2024,657006,112,2024-08-22,746836,1,7.0,2,0,10,1,0,24
2024,657006,112,2024-08-27,745461,1,5.0,2,2,6,0,0,23
2024,657006,112,2024-09-18,746831,1,2.6666666666666665,0,3,1,0,0,12
2024,657006,112,2024-09-24,745526,1,4.0,2,0,3,1,0,16
2024,657277,137,2024-03-28,745445,1,6.0,2,2,5,0,0,24
2024,657277,137,2024-04-02,746169,1,3.6666666666666665,5,2,5,1,0,20
2024,657277,137,2024-04-07,745362,1,7.0,2,0,3,0,0,29
2024,657277,137,2024-04-13,745110,1,7.0,1,1,4,0,1,27
2024,657277,137,2024-04-18,745356,1,7.0,0,1,5,0,0,23
2024,657277,137,2024-04-23,745348,1,8.0,0,1,4,0,0,30
2024,657277,137,2024-04-30,746968,1,3.6666666666666665,4,3,4,0,0,22
2024,657277,137,2024-05-05,745587,1,4.0,4,2,6,1,0,22
2024,657277,137,2024-05-10,745340,1,7.0,2,2,6,0,0,29
2024,657277,137,2024-05-15,745341,1,6.0,0,3,5,0,1,25
2024,657277,137,2024-05-21,745503,1,6.0,2,1,6,0,0,24
2024,657277,137,2024-05-26,745824,1,7.0,0,1,8,0,0,25
2024,657277,137,2024-06-01,745332,1,7.0,4,1,6,1,0,27
2024,657277,137,2024-06-07,745008,1,7.0,2,0,6,0,0,26
2024,657277,137,2024-06-12,745328,1,6.0,3,0,5,1,0,24
2024,657277,137,2024-06-18,746867,1,7.0,2,1,5,1,0,28
2024,657277,137,2024-06-23,745165,1,6.0,4,2,8,0,0,28
2024,657277,137,2024-06-28,745319,1,7.0,2,3,6,0,0,27
2024,657277,137,2024-07-04,747103,1,7.0,2,1,6,0,0,26
2024,657277,137,2024-07-10,745318,1,5.0,7,1,4,1,0,24
2024,657277,137,2024-07-20,746527,1,6.0,4,4,4,1,0,27
2024,657277,137,2024-07-25,746117,1,5.0,4,3,4,0,0,26
2024,657277,137,2024-07-31,745306,1,9.0,0,1,6,0,0,34
2024,657277,137,2024-08-05,744821,1,5.666666666666667,1,3,4,0,0,24
2024,657277,137,2024-08-10,745304,1,7.0,1,1,8,0,0,27
2024,657277,137,2024-08-15,745298,1,7.666666666666667,0,1,7,0,0,27
2024,657277,137,2024-08-21,745297,1,8.0,2,0,6,0,0,27
2024,657277,137,2024-08-27,745946,1,5.0,4,3,4,2,0,23
2024,657277,137,2024-09-01,745292,1,6.0,6,0,4,1,0,26
2024,657277,137,2024-09-07,745372,1,6.0,3,2,3,0,0,27
2024,657277,137,2024-09-13,745286,1,4.0,3,1,4,1,0,20
2024,657277,137,2024-09-19,746985,1,5.0,3,2,8,0,0,21
2024,657277,137,2024-09-24,747149,1,6.0,0,1,3,0,0,22
2024,657376,147,2024-03-31,746413,1,5.333333333333333,3,0,5,1,0,21
2024,657376,147,2024-04-06,745766,1,4.333333333333333,2,3,4,0,0,22
2024,657376,147,2024-04-13,746656,1,5.0,1,5,7,0,0,20
2024,657376,147,2024-04-19,745758,1,5.333333333333333,1,0,7,1,1,23
2024,657376,147,2024-04-24,745753,1,5.333333333333333,3,2,6,1,1,22
2024,657376,147,2024-04-29,747046,1,5.666666666666667,1,3,5,1,0,22
2024,657376,147,2024-05-04,745750,1,5.0,3,0,7,1,2,20
2024,657376,147,2024-05-10,745094,1,6.666666666666667,0,2,6,0,0,24
2024,657376,147,2024-05-16,745907,1,8.0,0,0,8,0,1,30
2024,657376,147,2024-05-21,745742,1,5.0,2,2,6,1,0,20
2024,657376,147,2024-05-26,745413,1,5.0,1,3,6,0,1,23
2024,657376,147,2024-09-07,746829,1,4.666666666666667,0,1,2,0,0,17
2024,657376,147,2024-09-13,745696,1,5.666666666666667,2,1,5,1,0,22
2024,657376,147,2024-09-19,745204,1,5.0,1,3,7,0,1,26
2024,657376,147,2024-09-24,745688,1,5.333333333333333,3,1,7,1,0,21
2024,657376,147,2024-09-29,745686,1,4.0,4,4,5,0,2,20
2024,657514,111,2024-04-10,746980,0,2.0,0,0,3,0,0,7
2024,657514,111,2024-04-12,746978,0,1.3333333333333333,0,0,2,0,0,4
2024,657514,111,2024-04-15,746974,0,1.0,1,0,1,0,0,4
2024,657514,111,2024-04-16,746976,0,1.0,0,2,2,0,0,5
2024,657514,111,2024-04-18,746970,1,2.0,0,1,2,0,0,6
2024,657514,111,2024-04-23,746647,0,1.0,0,1,0,0,0,4
2024,657514,111,2024-04-25,746646,0,1.3333333333333333,0,1,0,0,0,5
2024,657514,111,2024-04-27,746971,0,1.0,0,1,1,0,0,5
2024,657514,111,2024-04-30,746968,0,0.6666666666666666,0,0,0,0,1,3
2024,657514,111,2024-05-02,746969,0,1.0,0,0,0,0,0,3
2024,657514,111,2024-05-04,745911,1,1.0,0,0,1,0,1,5
2024,657514,111,2024-05-05,745913,0,0.6666666666666666,0,0,1,0,0,2
2024,657514,111,2024-05-07,747126,0,0.6666666666666666,0,1,0,0,0,3
2024,657514,111,2024-05-10,746964,0,1.0,0,0,1,0,0,3
2024,657514,111,2024-05-11,746963,0,1.3333333333333333,0,0,1,0,0,4
2024,657514,111,2024-05-14,746962,0,1.0,0,1,1,0,0,4
2024,657514,111,2024-05-16,746959,0,1.3333333333333333,0,0,2,0,0,5
2024,657514,111,2024-05-18,745177,0,1.0,1,1,1,0,0,5
2024,657514,111,2024-05-24,746956,0,0.6666666666666666,0,0,0,0,0,2
2024,657514,111,2024-05-28,747033,0,2.0,0,1,4,0,0,7
2024,657514,111,2024-06-01,746952,0,2.0,0,0,2,0,0,6
2024,657514,111,2024-06-09,746787,0,1.3333333333333333,1,2,2,0,0,10
2024,657514,111,2024-06-12,746948,0,1.0,0,1,0,0,0,5
2024,657514,111,2024-06-15,746946,0,0.3333333333333333,0,0,0,0,0,1
2024,657514,111,2024-06-16,746945,0,0.0,0,0,0,0,0,3
2024,657514,111,2024-06-18,744917,0,0.6666666666666666,0,0,0,0,0,3
2024,657514,111,2024-06-22,746700,0,0.6666666666666666,0,0,0,0,0,1
2024,657514,111,2024-06-23,746699,0,0.3333333333333333,1,0,1,0,0,3
2024,657514,111,2024-06-30,746938,0,0.6666666666666666,0,0,0,0,0,3
2024,657514,111,2024-07-03,746045,0,0.3333333333333333,0,0,0,0,0,1
2024,657514,111,2024-07-04,746043,0,0.3333333333333333,0,0,0,0,0,3
2024,657514,111,2024-07-06,745724,0,0.6666666666666666,2,0,0,0,0,4
2024,657514,111,2024-07-14,746932,0,0.6666666666666666,0,0,1,0,0,2
2024,657514,111,2024-07-19,746123,0,0.0,3,1,0,1,0,3
2024,657514,111,2024-07-23,746524,0,1.0,0,0,3,0,0,4
2024,657514,111,2024-07-24,746525,0,1.0,1,0,1,0,1,7
2024,657514,111,2024-07-26,746933,0,0.3333333333333333,1,1,0,0,0,3
2024,657514,111,2024-07-27,746931,0,1.3333333333333333,0,1,1,0,0,6
2024,657514,111,2024-08-03,744987,0,1.0,1,1,0,0,0,6
2024,657514,111,2024-08-04,744979,0,1.0,0,0,3,0,0,3
2024,657514,111,2024-08-06,746273,0,0.3333333333333333,0,0,0,0,0,1
2024,657514,111,2024-08-07,746272,0,0.6666666666666666,1,0,1,1,1,4
2024,657514,111,2024-08-11,746923,0,1.3333333333333333,4,0,2,2,1,10
2024,657514,111,2024-08-14,746919,0,0.3333333333333333,0,0,0,0,0,1
2024,657514,111,2024-08-16,747001,1,0.6666666666666666,0,1,2,0,0,3
2024,657514,111,2024-08-17,746997,0,0.3333333333333333,0,0,1,0,0,3
2024,657514,111,2024-08-18,746999,0,1.0,0,0,1,0,1,4
2024,657514,111,2024-08-21,746350,0,0.3333333333333333,0,0,1,0,0,1
2024,657514,111,2024-08-24,746917,0,0.6666666666666666,0,2,2,0,0,4
2024,657514,111,2024-08-25,746918,0,1.0,0,0,2,0,0,3
2024,657514,111,2024-08-27,746916,0,2.0,1,0,1,1,0,8
2024,657514,111,2024-08-30,746433,0,1.3333333333333333,3,1,3,1,0,7
2024,657514,111,2024-09-01,746426,0,0.6666666666666666,0,0,1,0,0,2
2024,657514,111,2024-09-06,746912,0,1.0,0,0,1,0,0,3
2024,657514,111,2024-09-07,746911,0,0.6666666666666666,0,0,1,0,0,2
2024,657514,111,2024-09-09,746909,0,0.6666666666666666,0,0,0,0,0,3
2024,657514,111,2024-09-10,746907,0,0.3333333333333333,2,1,0,0,0,4
2024,657649,158,2024-04-15,746002,0,2.0,0,0,1,0,0,9
2024,657649,158,2024-04-16,746004,0,1.6666666666666663,0,0,1,0,0,5
2024,657649,158,2024-04-23,745516,0,2.0,1,0,1,0,0,9
2024,657649,158,2024-04-25,745512,0,1.0,0,1,0,0,0,5
2024,657649,158,2024-04-26,746000,0,2.0,0,1,1,0,0,8
2024,657649,158,2024-05-04,746884,0,1.0,0,0,1,0,0,3
2024,657649,158,2024-05-06,746313,0,0.3333333333333333,3,1,1,1,1,4
2024,657649,158,2024-05-07,746315,0,1.3333333333333333,0,0,0,0,0,5
2024,657649,158,2024-05-09,745995,0,2.0,0,0,2,0,0,7
2024,657649,158,2024-05-12,745990,0,2.0,1,0,2,0,0,10
2024,657649,158,2024-05-15,745992,0,1.0,1,0,1,1,0,4
2024,657649,158,2024-05-17,746388,0,1.0,0,0,0,0,1,4
2024,657649,158,2024-05-20,746066,0,2.6666666666666665,0,1,0,0,0,9
2024,657649,158,2024-05-24,746956,1,0.6666666666666666,0,1,1,0,0,4
2024,657649,158,2024-05-25,746958,1,1.3333333333333333,0,0,3,0,0,4
2024,657649,158,2024-05-28,745987,0,0.3333333333333333,0,0,1,0,0,1
2024,657649,158,2024-05-29,745988,0,2.0,0,1,3,0,1,10
2024,657649,158,2024-06-01,745980,0,1.0,0,0,1,0,0,4
2024,657649,158,2024-06-03,745569,1,1.0,0,0,0,0,0,3
2024,657649,158,2024-06-04,745568,1,1.3333333333333333,0,0,2,0,0,5
2024,657649,158,2024-06-08,746461,0,1.6666666666666663,0,0,2,0,0,6
2024,657649,158,2024-06-11,745981,0,2.0,0,0,2,0,0,6
2024,657649,158,2024-06-15,745976,1,0.6666666666666666,0,0,0,0,0,3
2024,657649,158,2024-06-16,745977,0,0.6666666666666666,1,0,1,1,0,3
2024,657649,158,2024-06-20,745401,0,1.3333333333333333,0,0,1,0,0,4
2024,657649,158,2024-06-21,745403,0,0.6666666666666666,0,1,1,0,0,5
2024,657649,158,2024-06-24,745974,0,1.0,0,3,2,0,0,6
2024,657649,158,2024-06-26,745975,0,1.0,0,1,2,0,0,4
2024,657649,158,2024-06-28,745970,0,1.3333333333333333,0,0,3,0,0,4
2024,657649,158,2024-07-21,745882,0,1.0,0,1,1,0,0,5
2024,657649,158,2024-07-23,746848,0,1.0,0,1,0,0,0,6
2024,657649,158,2024-07-27,745966,0,1.0,3,1,1,0,0,6
2024,657649,158,2024-07-31,745960,0,0.6666666666666666,0,1,1,0,0,5
2024,657649,158,2024-08-02,744825,0,1.0,0,0,0,0,0,4
2024,657649,158,2024-08-07,747085,0,1.0,0,0,3,0,0,4
2024,657649,158,2024-08-09,745957,0,1.0,0,0,1,0,0,5
2024,657649,158,2024-08-14,745951,0,0.6666666666666666,1,0,2,0,0,5
2024,657649,158,2024-08-17,745952,0,1.0,0,0,3,0,0,3
2024,657649,158,2024-08-18,745948,0,1.0,0,0,0,0,0,3
2024,657649,158,2024-08-20,745136,0,0.3333333333333333,0,0,1,0,0,1
2024,657649,158,2024-08-22,745137,0,1.0,0,1,1,0,0,4
2024,657649,158,2024-08-24,745617,0,0.3333333333333333,0,1,1,0,0,3
2024,657649,158,2024-08-27,745946,0,0.3333333333333333,0,0,1,0,0,1
2024,657649,158,2024-08-28,745943,0,0.6666666666666666,2,0,2,0,0,5
2024,657649,158,2024-08-30,746730,0,1.0,0,1,0,0,0,3
2024,657649,158,2024-09-01,746669,0,1.0,0,0,0,0,0,4
2024,657649,158,2024-09-03,745944,0,1.0,0,0,1,0,0,4
2024,657649,158,2024-09-07,745942,0,2.0,1,0,2,1,0,8
2024,657649,158,2024-09-13,747153,0,1.0,0,0,1,0,0,3
2024,657649,158,2024-09-15,747151,0,1.0,2,0,0,0,1,8
2024,657649,158,2024-09-18,745933,0,1.3333333333333333,0,0,2,0,0,4
2024,657649,158,2024-09-20,745934,0,0.6666666666666666,0,3,1,0,0,5
2024,657649,158,2024-09-22,745929,0,1.0,1,1,0,0,0,5
2024,657649,158,2024-09-26,745443,0,1.0,0,1,0,0,0,3
2024,657649,158,2024-09-28,745931,1,1.0,0,0,2,0,0,4
2024,657746,142,2024-03-30,746333,1,5.333333333333333,1,1,5,0,0,20
2024,657746,142,2024-04-06,745926,1,6.0,3,0,7,1,1,24
2024,657746,142,2024-04-13,746489,1,6.0,1,1,12,1,0,26
2024,657746,142,2024-04-19,745922,1,5.333333333333333,3,1,6,0,0,23
2024,657746,142,2024-04-24,745919,1,6.0,3,1,8,2,0,23
2024,657746,142,2024-04-29,746804,1,6.0,2,1,3,0,0,23
2024,657746,142,2024-05-05,745913,1,6.0,3,1,5,1,0,23
2024,657746,142,2024-05-10,744940,1,7.0,1,0,7,1,0,27
2024,657746,142,2024-05-16,745907,1,5.333333333333333,4,1,5,1,0,23
2024,657746,142,2024-05-21,744860,1,7.0,0,2,6,0,0,25
2024,657746,142,2024-05-27,745904,1,7.0,1,0,9,0,0,25
2024,657746,142,2024-06-01,746384,1,5.0,5,2,4,4,0,23
2024,657746,142,2024-06-07,745496,1,7.0,2,2,8,1,0,25
2024,657746,142,2024-06-13,745894,1,7.0,2,1,5,1,0,25
2024,657746,142,2024-06-19,745887,1,6.0,1,1,5,1,0,24
2024,657746,142,2024-06-25,747188,1,6.0,4,0,5,1,0,24
2024,657746,142,2024-06-30,745243,1,5.666666666666667,1,0,10,0,2,27
2024,657746,142,2024-07-06,745885,1,5.666666666666667,3,1,8,1,1,24
2024,657746,142,2024-07-12,745312,1,5.333333333333333,5,3,6,0,1,25
2024,657746,142,2024-07-21,745882,1,6.0,4,0,6,1,0,25
2024,657746,142,2024-07-27,746446,1,6.0,2,1,8,0,0,23
2024,657746,142,2024-08-02,745875,1,6.333333333333333,2,3,7,1,0,24
2024,657746,142,2024-08-07,746842,1,2.0,1,0,2,1,0,7
2024,660761,108,2024-03-28,747060,0,3.6666666666666665,3,1,2,1,0,14
2024,660761,108,2024-04-01,746085,0,1.3333333333333333,0,2,2,0,0,7
2024,660761,108,2024-04-05,746249,0,1.0,1,1,1,0,1,6
2024,660761,108,2024-04-07,746251,0,3.333333333333333,5,2,3,1,0,17
2024,660761,108,2024-04-14,746975,0,2.0,2,3,3,1,0,10
2024,660761,108,2024-04-20,746726,0,1.6666666666666663,0,2,3,0,0,8
2024,660761,108,2024-04-22,746242,0,1.0,0,1,1,0,0,4
2024,660761,108,2024-04-24,746244,0,0.6666666666666666,4,1,0,0,1,7
2024,660761,108,2024-04-27,746245,0,1.3333333333333333,3,0,1,0,0,8
2024,660761,108,2024-05-03,746645,0,2.0,0,1,3,0,0,8
2024,660761,108,2024-05-09,746241,0,3.333333333333333,2,0,6,0,0,14
2024,660761,108,2024-05-13,746233,0,2.0,0,2,2,0,0,11
2024,660761,108,2024-05-20,746390,0,2.0,0,1,1,0,0,6
2024,660761,108,2024-05-24,746227,0,3.333333333333333,2,2,2,1,0,16
2024,660761,108,2024-05-30,746225,0,2.6666666666666665,1,1,3,0,0,11
2024,660761,108,2024-06-02,745252,0,0.3333333333333333,0,0,1,0,0,1
2024,660761,108,2024-06-11,747190,1,2.6666666666666665,4,1,3,1,1,14
2024,660761,108,2024-06-16,745321,0,1.0,5,1,0,0,1,10
2024,660761,108,2024-09-09,745860,0,3.0,0,1,4,0,0,10
2024,660761,108,2024-09-13,746181,0,4.0,0,0,5,0,0,15
2024,660761,108,2024-09-19,746341,1,5.0,0,2,5,0,0,21
2024,660761,108,2024-09-25,746742,1,5.0,3,2,5,2,0,22
2024,661563,147,2024-04-01,747218,1,4.666666666666667,1,3,6,0,0,18
2024,661563,147,2024-04-07,745765,1,4.333333333333333,2,4,8,0,1,20
2024,661563,147,2024-04-15,744951,1,5.0,3,7,6,0,0,23
2024,661563,147,2024-04-21,745759,1,5.666666666666667,0,3,9,0,0,23
2024,661563,147,2024-04-26,746000,1,5.0,5,2,6,2,0,24
2024,661563,147,2024-05-01,747048,1,6.333333333333333,0,1,5,0,0,22
2024,661563,147,2024-05-07,745752,1,6.0,1,4,5,1,0,23
2024,661563,147,2024-05-12,745092,1,6.0,0,2,3,0,0,22
2024,661563,147,2024-05-18,745744,1,6.0,1,1,14,0,0,24
2024,661563,147,2024-05-23,745741,1,6.333333333333333,0,2,8,0,0,22
2024,661563,147,2024-05-29,746228,1,8.0,1,2,9,1,0,28
2024,661563,147,2024-06-04,745739,1,6.0,0,3,6,0,0,21
2024,661563,147,2024-06-09,745736,1,5.666666666666667,3,1,5,1,0,23
2024,661563,147,2024-06-14,746947,1,5.0,1,4,6,0,0,23
2024,661563,147,2024-06-20,745734,1,1.3333333333333333,7,2,1,1,1,15
2024,661563,147,2024-06-26,745808,1,4.333333333333333,5,4,2,1,2,22
2024,661563,147,2024-07-02,745730,1,4.0,4,3,3,1,2,19
2024,661563,147,2024-07-07,745723,1,6.666666666666667,1,0,9,1,0,23
2024,661563,147,2024-07-13,747013,1,6.0,1,1,7,0,0,24
2024,661563,147,2024-07-23,745715,1,5.0,1,1,6,0,1,21
2024,661563,147,2024-07-29,745547,1,5.333333333333333,3,3,8,1,0,23
2024,661563,147,2024-08-07,745709,1,5.0,0,5,6,0,0,22
2024,661563,147,2024-08-12,746762,1,4.0,4,2,3,1,0,20
2024,661563,147,2024-08-20,745707,1,3.0,3,6,3,1,0,19
2024,661563,147,2024-09-06,746832,1,6.0,0,2,7,0,0,21
2024,661563,147,2024-09-11,745697,1,5.0,1,2,5,1,0,22
2024,661563,147,2024-09-17,745205,1,5.0,1,3,5,1,1,22
2024,661563,147,2024-09-22,745608,1,5.333333333333333,4,3,5,0,0,24
2024,661563,147,2024-09-28,745685,1,5.666666666666667,6,1,5,4,0,24
2024,663362,135,2024-04-01,745437,1,4.0,4,1,7,1,0,22
2024,663362,135,2024-04-07,745362,1,5.333333333333333,0,1,5,0,0,21
2024,663362,135,2024-04-13,746161,1,5.0,1,4,4,0,0,23
2024,663362,135,2024-04-19,745430,1,4.666666666666667,5,1,2,1,0,22
2024,663362,135,2024-04-24,746567,1,6.0,1,3,5,1,0,25
2024,663362,135,2024-04-29,745427,1,6.0,4,0,4,1,0,24
2024,663362,135,2024-05-05,747206,1,3.0,7,3,2,1,0,19
2024,663362,135,2024-05-11,745422,1,5.333333333333333,2,2,6,1,0,20
2024,663362,135,2024-05-17,747122,1,5.666666666666667,1,2,10,0,0,23
2024,663362,135,2024-05-23,746714,1,5.0,2,2,7,0,1,22
2024,663362,135,2024-05-28,745412,1,7.0,0,0,8,0,0,27
2024,663362,135,2024-06-03,746224,1,6.333333333333333,1,0,4,0,0,21
2024,663362,135,2024-06-08,745410,1,6.0,1,2,4,0,0,23
2024,663362,135,2024-06-14,745810,1,7.0,2,2,2,0,2,26
2024,663362,135,2024-06-19,745561,1,7.0,1,2,6,1,1,28
2024,663362,135,2024-06-24,745397,1,6.0,2,2,8,0,1,26
2024,663362,135,2024-06-30,746938,1,4.333333333333333,3,1,3,2,0,20
2024,663362,135,2024-07-06,745395,1,6.0,3,2,6,1,0,25
2024,663362,135,2024-07-12,745390,1,7.0,4,1,1,2,0,26
2024,663362,135,2024-07-19,746618,1,6.0,1,0,5,0,0,23
2024,663362,135,2024-07-24,744824,1,6.0,3,2,4,1,0,22
2024,663362,135,2024-07-30,745389,1,4.0,5,1,6,1,0,18
2024,663362,135,2024-08-04,745384,1,5.666666666666667,1,2,7,1,1,21
2024,663362,135,2024-08-10,746026,1,4.333333333333333,5,2,5,1,2,22
2024,663362,135,2024-08-16,746518,1,5.666666666666667,7,1,6,2,0,27
2024,663362,135,2024-08-21,745375,1,4.333333333333333,10,1,3,1,1,27
2024,663362,135,2024-09-29,747147,0,4.0,4,0,3,2,2,22
2024,663372,115,2024-03-31,747222,1,5.0,3,2,4,1,1,22
2024,663372,115,2024-04-06,746575,1,6.0,1,2,10,0,0,22
2024,663372,115,2024-04-12,744954,1,5.0,2,2,4,1,0,24
2024,663372,115,2024-04-17,745591,1,5.333333333333333,6,2,8,2,0,27
2024,663372,115,2024-04-23,746566,1,4.0,4,2,4,0,0,22
2024,663372,115,2024-04-30,746073,1,8.0,3,0,3,0,1,28
2024,663372,115,2024-05-05,745504,1,5.666666666666667,5,0,3,1,0,25
2024,663372,115,2024-05-11,746554,1,6.0,2,2,4,0,0,25
2024,663372,115,2024-05-17,745335,1,4.0,5,2,2,1,0,21
2024,663372,115,2024-05-23,745660,1,6.0,0,2,6,0,0,24
2024,663372,115,2024-05-28,746552,1,4.333333333333333,5,2,1,2,0,24
2024,663372,115,2024-06-03,746548,1,4.333333333333333,8,0,3,1,0,22
2024,663372,115,2024-06-08,745166,1,5.333333333333333,0,1,7,0,0,21
2024,663372,115,2024-06-14,746545,1,6.666666666666667,4,1,8,3,0,25
2024,663372,115,2024-06-19,746538,1,5.0,6,2,6,0,1,25
2024,663372,115,2024-06-26,746374,1,6.0,2,1,2,0,1,25
2024,663372,115,2024-07-02,746537,1,5.0,1,2,3,0,0,22
2024,663372,115,2024-07-08,746692,1,7.0,1,3,6,0,0,25
2024,663372,115,2024-07-13,745798,1,3.6666666666666665,3,5,7,0,0,20
2024,663372,115,2024-07-21,746528,1,7.0,2,1,6,2,0,26
2024,663372,115,2024-07-27,745307,1,6.0,1,4,6,1,1,26
2024,663372,115,2024-08-01,746196,1,6.0,3,1,3,2,0,26
2024,663372,115,2024-08-07,746521,1,1.0,1,0,1,0,0,5
2024,663372,115,2024-08-26,746513,1,5.0,2,2,2,0,0,22
2024,663372,115,2024-08-31,746507,1,4.666666666666667,5,1,6,2,1,21
2024,663372,115,2024-09-06,745941,1,6.0,1,3,6,0,0,23
2024,663372,115,2024-09-12,746427,1,5.666666666666667,2,2,6,0,0,22
2024,663372,115,2024-09-17,746503,1,6.666666666666667,1,2,2,0,1,27
2024,663372,115,2024-09-24,746504,1,6.0,2,1,6,1,0,24
